1737660078.952586,10.0.0.1,10.0.0.9,0.006616830825805664,before
1737660078.9673796,10.0.0.9,10.0.0.1,120.83803749084473,before
1737660078.9700124,10.0.0.9,10.0.0.1,120.83803749084473,after
1737660078.9771743,10.0.0.9,10.0.0.1,0.009817838668823242,before
1737660078.9844265,10.0.0.9,10.0.0.1,0.007246971130371094,before
1737660078.996748,10.0.0.1,10.0.0.9,0.04420876502990723,before
1737660078.9981196,10.0.0.1,10.0.0.9,0.04420876502990723,after
1737660078.9991765,10.0.0.1,10.0.0.9,0.0024330615997314453,before
1737660079.000295,10.0.0.1,10.0.0.9,0.0010821819305419922,before
1737660079.0020087,10.0.0.1,10.0.0.9,0.0017054080963134766,before
1737660079.004962,10.0.0.1,10.0.0.9,0.002988100051879883,before
1737660079.0057383,10.0.0.1,10.0.0.9,0.0008015632629394531,before
1737660079.0063112,10.0.0.1,10.0.0.9,0.0005869865417480469,before
1737660079.0068054,10.0.0.1,10.0.0.9,0.0005040168762207031,before
1737660079.0073454,10.0.0.1,10.0.0.9,0.0005266666412353516,before
1737660079.0084045,10.0.0.1,10.0.0.9,0.0010519027709960938,before
1737660199.7653995,10.0.0.1,10.0.0.9,120.75698399543762,before
1737660199.7665112,10.0.0.1,10.0.0.9,120.75698399543762,after
1737660199.7716107,10.0.0.1,10.0.0.9,0.006182193756103516,before
1737660199.772462,10.0.0.1,10.0.0.9,0.0008697509765625,before
1737660199.7861881,10.0.0.9,10.0.0.1,120.8017828464508,before
1737660199.7872622,10.0.0.9,10.0.0.1,120.8017828464508,after
1737660199.7954426,10.0.0.9,10.0.0.1,0.009245634078979492,before
1737660199.8041735,10.0.0.9,10.0.0.1,0.008674383163452148,before
1737660199.818953,10.0.0.1,10.0.0.9,0.04650735855102539,before
1737660199.8197472,10.0.0.1,10.0.0.9,0.04650735855102539,after
1737660199.8209426,10.0.0.1,10.0.0.9,0.001993894577026367,before
1737660199.8214633,10.0.0.1,10.0.0.9,0.0005235671997070312,before
1737660199.8235593,10.0.0.1,10.0.0.9,0.001821279525756836,before
1737660199.8262823,10.0.0.1,10.0.0.9,0.0029649734497070312,before
1737660199.827405,10.0.0.1,10.0.0.9,0.0011494159698486328,before
1737660199.8278964,10.0.0.1,10.0.0.9,0.0005121231079101562,before
1737660199.828498,10.0.0.1,10.0.0.9,0.0005981922149658203,before
1737660199.8289618,10.0.0.1,10.0.0.9,0.00045990943908691406,before
1737660199.8295705,10.0.0.1,10.0.0.9,0.0005726814270019531,before
1737660199.831408,10.0.0.1,10.0.0.9,0.001863241195678711,before
1737660199.832468,10.0.0.1,10.0.0.9,0.0010280609130859375,before
1737660320.5973032,10.0.0.1,10.0.0.9,120.76486277580261,before
1737660320.5983076,10.0.0.1,10.0.0.9,120.76486277580261,after
1737660320.6030564,10.0.0.1,10.0.0.9,0.005761384963989258,before
1737660320.6040957,10.0.0.1,10.0.0.9,0.0010411739349365234,before
1737660320.6166182,10.0.0.9,10.0.0.1,120.81252789497375,before
1737660320.6172292,10.0.0.9,10.0.0.1,120.81252789497375,after
1737660320.6227622,10.0.0.9,10.0.0.1,0.006138324737548828,before
1737660320.6273026,10.0.0.9,10.0.0.1,0.004545688629150391,before
1737660441.4299715,10.0.0.1,10.0.0.9,120.8258638381958,before
1737660441.4310253,10.0.0.1,10.0.0.9,120.8258638381958,after
1737660441.4367523,10.0.0.1,10.0.0.9,0.006785869598388672,before
1737660441.4374897,10.0.0.1,10.0.0.9,0.0007557868957519531,before
1737660441.451693,10.0.0.9,10.0.0.1,120.82438278198242,before
1737660441.4523795,10.0.0.9,10.0.0.1,120.82438278198242,after
1737660441.4572985,10.0.0.9,10.0.0.1,0.005612850189208984,before
1737660441.4620433,10.0.0.9,10.0.0.1,0.004738330841064453,before
1737660441.473684,10.0.0.1,10.0.0.9,0.03617453575134277,before
1737660441.4745457,10.0.0.1,10.0.0.9,0.03617453575134277,after
1737660472.9134393,10.0.0.9,10.0.0.1,31.451383590698242,before
1737660472.9138708,10.0.0.9,10.0.0.1,31.451383590698242,after
1737660472.9216893,10.0.0.9,10.0.0.1,0.008244991302490234,before
1737660472.9256706,10.0.0.9,10.0.0.1,0.00400090217590332,before
1737660472.9380825,10.0.0.1,10.0.0.9,31.464389324188232,before
1737660472.9384916,10.0.0.1,10.0.0.9,31.464389324188232,after
1737660472.9440467,10.0.0.1,10.0.0.9,0.005971670150756836,before
1737660472.9446528,10.0.0.1,10.0.0.9,0.0006186962127685547,before
